ClienteNo;Cidade;Idade;Sexo;EstadoCivil;NumeroFilhos;Escolaridade;Ocupacao;AreaAtuacao;NivelGerencial;TipoResidencia;CondicaoResidencia;ValorImovel;NoAutomoveis;Computador;PrimeiraCompra
2010;6;36;1;3;3;2;2;7;2;2;2;2;1;2;62,44
2011;10;22;2;1;0;1;7;0;2;1;1;2;0;1;102,78
2012;6;34;1;1;1;2;3;8;3;2;2;2;0;2;56,92
2013;8;40;1;2;0;3;3;7;3;2;3;2;1;2;48,8
2014;9;38;1;2;4;2;6;2;3;2;2;2;1;2;61,26
2015;7;49;2;3;0;4;3;6;6;3;4;4;1;2;27,99
2016;5;47;1;3;1;3;4;8;4;3;3;3;2;2;19,82
2017;9;27;1;1;0;1;2;7;2;2;2;1;0;2;83,97
2018;5;33;2;1;0;2;3;1;3;2;2;3;1;2;51,33
2019;9;31;1;1;2;1;7;0;2;1;1;1;0;2;70,95
2020;8;28;1;1;0;1;3;3;2;1;1;1;0;1;89,03
2021;3;37;2;1;2;3;5;2;3;2;2;2;1;1;47,34
2022;8;25;2;1;0;1;7;0;2;1;1;1;0;1;56,74
2023;5;51;2;1;2;3;3;5;4;3;2;2;2;2;51,94
2024;5;39;1;1;0;3;2;3;3;3;3;2;1;2;68,92
2025;6;43;1;1;1;2;2;5;3;2;2;2;1;2;57,83
2026;6;51;2;3;3;3;3;7;6;3;2;3;2;2;29,36
2027;10;44;2;1;2;2;6;1;2;2;2;1;0;2;57,18
2028;2;31;2;1;0;1;5;6;2;2;1;2;0;2;93,89
2029;8;45;1;1;1;3;0;5;3;2;2;2;1;2;46,58
2030;5;32;2;1;1;1;3;4;2;1;2;1;0;2;81,9
2031;7;35;2;1;0;2;7;0;2;2;2;1;0;1;53,21
2032;7;29;2;1;0;2;3;3;3;2;2;2;1;2;64,58
2033;10;53;2;3;0;3;2;8;6;3;4;3;2;2;11,63
2034;9;30;1;1;0;2;2;9;2;2;2;2;0;2;54,93
2035;7;31;1;1;1;3;3;6;4;3;3;2;1;2;36,6
2036;8;27;2;1;1;2;2;4;2;2;1;2;0;2;84,41
2037;5;55;2;2;0;3;3;5;4;3;3;4;1;1;63,03
2038;7;47;2;1;0;3;3;5;3;3;2;2;0;2;60,54
2039;6;53;2;3;0;3;4;9;5;3;3;3;1;1;30,85
2040;8;33;2;1;0;2;7;0;2;2;2;2;0;2;78,83
2041;6;33;1;1;2;2;7;0;2;1;2;1;0;2;67,1
2042;8;53;2;2;2;3;5;5;5;3;3;3;2;2;23,3
2043;10;51;2;3;1;3;3;9;4;2;3;3;1;2;43,62
2044;5;35;1;2;1;3;6;5;4;3;3;3;1;1;41,16
2045;6;24;2;1;0;2;3;5;2;1;1;2;0;1;108,01
2046;9;45;1;3;0;3;3;5;4;2;2;2;1;1;28,22
2047;9;33;2;1;0;2;1;7;3;2;3;2;0;2;42,8
2048;4;40;1;1;1;3;2;5;3;2;3;3;0;2;64,94
2049;2;49;2;3;0;3;3;0;5;3;3;3;1;2;37,56
2050;8;37;2;1;0;3;4;1;3;2;2;2;0;2;50,54
2051;5;38;2;1;0;2;3;4;2;2;2;2;0;2;87,99
2052;7;54;2;4;1;4;4;2;7;3;3;5;1;2;22,63
2053;9;43;2;2;0;2;2;0;4;3;3;2;1;2;43,96
2054;7;34;2;1;0;1;1;1;2;2;1;1;0;1;80,09
2055;10;41;1;3;2;3;2;7;4;3;2;2;2;2;26,29
2056;7;46;1;1;0;2;1;6;3;3;2;2;1;2;55,07
2057;6;55;2;3;0;3;3;4;4;3;2;3;1;2;28,47
2058;7;46;2;3;0;3;3;5;4;3;3;3;1;2;46,84
2059;9;36;1;1;0;2;7;0;2;1;2;1;0;2;82,28
2060;2;33;2;1;0;2;3;2;2;2;2;1;1;1;68,87
2061;10;29;2;1;0;1;7;0;2;2;2;1;0;1;81,48
2062;10;29;1;1;2;2;1;2;2;1;2;1;0;2;108,85
2063;2;35;2;3;0;3;2;4;3;2;2;3;1;2;46,03
2064;8;49;2;3;0;4;3;7;6;3;3;4;2;2;9,18
2065;2;36;2;1;0;2;7;0;2;2;2;2;1;2;68,23
2066;2;31;2;1;0;2;3;4;3;2;2;2;0;2;73,26
2067;7;43;2;3;0;3;3;4;4;3;2;4;1;2;46,63
2068;3;52;2;3;2;3;3;0;6;3;4;3;2;2;46,05
2069;2;35;2;3;3;2;3;6;3;3;2;2;1;2;68,06
2070;9;34;2;1;0;2;6;7;3;2;2;2;1;2;75,14
2071;4;35;1;1;0;2;7;0;2;2;2;2;1;1;88,43
2072;2;47;2;3;0;3;1;8;4;2;3;3;1;2;41,79
2073;7;44;2;3;0;3;3;2;4;2;3;3;1;2;46,29
2074;2;39;2;2;0;3;6;8;5;3;2;3;1;2;51,4
2075;2;53;1;4;2;4;4;0;6;3;3;4;3;2;26,7
2076;9;37;2;2;0;3;3;9;3;2;2;2;1;2;46,87
2077;10;39;1;1;0;2;5;6;3;2;2;2;1;2;53
2078;5;32;1;3;1;2;3;6;4;3;2;3;1;2;43,31
2079;5;44;2;3;1;3;2;4;5;2;3;3;1;2;38,88
2080;10;62;2;3;1;4;4;3;7;3;3;3;2;1;0
2081;4;34;1;1;0;2;2;6;3;2;2;2;1;1;71,05
2082;4;38;1;2;1;3;2;6;4;2;2;3;1;1;45,26
2083;2;29;2;1;0;2;5;4;2;2;2;2;0;2;90,87
2084;9;34;1;1;1;1;3;7;3;2;2;2;0;1;80,69
2085;2;22;1;1;0;2;6;6;2;1;1;1;0;2;90,57
2086;5;24;2;1;3;2;3;4;2;2;2;1;0;2;69,74
2087;4;59;1;3;3;3;1;1;5;3;3;4;1;2;24,27
2088;6;56;2;4;0;4;4;2;7;3;3;4;2;2;33,05
2089;9;24;2;1;2;0;4;4;2;1;1;1;0;2;113,3
2090;3;40;1;2;0;2;2;7;3;3;2;2;1;2;62,98
2091;9;41;2;1;0;2;5;1;3;2;3;2;1;1;66,32
2092;6;48;2;3;0;3;3;1;5;3;3;3;1;2;11,91
2093;8;26;2;1;0;0;2;7;2;1;1;1;0;2;113,37
2094;2;38;1;3;0;3;3;8;3;3;2;2;1;2;58,42
2095;2;61;1;4;0;4;4;7;7;3;4;5;2;2;18,46
2096;6;32;2;1;2;3;2;1;3;3;3;2;1;2;56,79
2097;4;30;2;1;0;2;7;0;2;2;2;1;0;1;75,39
2098;5;56;2;3;3;3;3;4;6;3;3;3;2;2;28,36
2099;7;44;2;3;0;3;1;7;5;2;3;3;2;2;50,63
2100;7;47;2;1;1;3;3;9;3;2;3;3;1;2;48,13
2101;4;25;2;1;0;2;2;2;2;2;2;1;1;2;76,01
2102;3;42;2;3;0;3;3;2;5;3;4;4;2;2;33,26
2103;5;42;2;3;0;3;3;7;4;3;2;2;1;2;67,39
2104;7;52;1;4;0;3;3;4;5;3;3;4;2;2;31,9
2105;2;24;1;1;2;2;7;0;2;1;2;1;0;2;91,51
2106;3;44;1;1;1;3;6;8;3;2;2;3;1;2;39,78
2107;2;53;1;4;0;3;4;6;6;3;3;4;3;1;20,32
2108;10;31;2;1;2;1;3;4;3;2;2;2;1;2;64,36
2109;9;32;2;1;2;1;1;2;2;2;2;1;0;2;78,07
2110;8;37;1;3;0;3;4;6;4;2;3;3;1;2;24,42
2111;7;52;2;3;0;3;6;6;4;2;3;3;1;1;34,27
2112;5;42;2;3;2;3;3;8;4;2;3;2;1;2;28,49
2113;9;42;2;1;3;3;3;6;3;2;2;2;1;2;50,37
2114;6;41;2;3;0;3;6;3;4;3;2;3;1;2;41,4
2115;8;50;2;3;0;3;2;3;5;3;3;3;1;1;35,76
2116;7;31;1;1;0;2;7;0;2;2;2;1;1;2;60,1
2117;6;23;1;1;2;1;1;2;2;2;1;1;0;1;79,76
2118;4;62;1;4;0;4;4;4;7;3;4;5;3;1;7,86
2119;9;54;2;3;0;4;4;0;7;3;3;5;2;2;11,54
2120;7;51;1;3;0;3;3;7;5;3;3;4;1;1;40,5
2121;6;34;2;1;2;0;7;0;2;2;2;2;1;2;71,76
2122;2;50;2;3;2;3;2;5;5;3;4;3;2;2;19,35
2123;9;27;2;1;1;2;7;0;2;2;2;2;0;2;61,95
2124;10;49;2;3;0;4;4;4;6;3;3;4;2;2;21,58
2125;5;27;2;1;2;1;4;2;2;2;1;1;0;2;66,77
2126;2;38;1;2;0;3;1;4;3;2;2;3;0;2;48,68
2127;5;25;2;1;1;0;4;4;2;1;2;1;0;2;94,58
2128;5;55;2;3;0;3;4;3;5;3;3;4;2;2;13,7
2129;5;53;1;3;2;3;2;9;4;3;2;2;1;2;34,92
2130;10;41;2;2;1;2;2;9;3;2;2;1;0;2;56,19
2131;4;45;1;3;0;3;1;4;4;2;3;3;1;2;30,96
2132;4;25;1;1;1;0;2;6;2;1;1;1;0;2;108,26
2133;6;37;1;1;0;3;2;6;3;2;2;2;1;2;41,91
2134;6;29;1;1;2;3;7;0;2;1;2;2;1;2;79,1
2135;7;45;2;1;0;2;3;3;3;2;2;2;1;2;73,94
2136;10;55;2;3;2;3;2;7;4;3;2;3;1;2;40,16
2137;2;28;1;1;2;1;1;5;2;1;1;1;0;2;114,16
2138;2;36;2;3;0;2;1;1;3;2;2;2;1;2;85,78
2139;7;42;2;1;1;3;5;4;3;3;2;2;1;2;42,66
2140;8;53;2;3;0;3;2;9;5;3;2;3;1;2;46,51
2141;2;35;2;1;0;2;5;1;2;2;2;1;0;2;63,2
2142;2;44;1;2;2;3;6;5;5;2;3;2;1;2;32,94
2143;5;20;1;1;0;0;6;1;2;1;1;1;0;2;126,58
2144;8;35;2;1;0;2;2;4;3;2;2;2;0;2;54,2
2145;9;42;2;1;4;2;2;5;3;2;2;1;1;2;61,8
2146;7;39;2;2;0;3;3;3;4;2;2;2;1;2;49,59
2147;9;41;1;3;1;3;2;6;4;3;4;3;1;1;56,9
2148;9;30;2;1;0;2;3;1;2;2;2;2;1;2;78,22
2149;9;45;2;2;0;3;6;1;3;3;2;2;0;1;60,19
2150;3;38;1;1;0;2;2;3;3;2;3;2;0;2;48,61
2151;7;39;2;1;1;3;2;1;3;2;2;2;1;2;38,13
2152;3;35;2;1;0;3;3;9;3;2;2;2;1;2;59,11
2153;4;37;2;2;2;2;6;8;2;2;2;1;0;2;68,6
2154;7;37;2;1;1;2;3;2;3;3;2;2;1;1;59,29
2155;9;47;2;3;0;3;3;2;6;3;2;3;1;2;22,02
2156;8;33;2;1;2;2;7;0;2;3;2;2;1;1;44,91
2157;9;40;1;1;0;2;3;7;3;3;2;2;0;2;60,42
2158;3;35;2;1;2;3;6;0;3;2;2;2;0;2;50,31
2159;10;41;2;3;0;3;2;5;3;3;2;2;0;2;64,63
2160;8;32;2;1;0;2;2;8;3;2;2;2;0;2;80,47
2161;10;37;2;3;0;2;6;1;3;3;2;2;2;2;43,37
2162;3;36;1;1;2;3;2;4;3;3;2;2;1;2;45,01
2163;5;54;2;3;0;4;4;4;7;3;4;4;2;1;14,76
2164;10;40;2;3;1;2;3;8;3;1;2;2;1;2;59,78
2165;5;35;2;2;0;3;4;9;3;2;2;2;1;2;77,64
2166;3;50;1;3;0;3;4;9;5;3;2;3;1;2;34,47
2167;6;38;1;2;0;3;2;4;4;3;2;3;1;1;37,06
2168;7;29;2;3;1;3;6;7;3;2;2;1;1;2;62,62
2169;6;35;2;1;2;3;3;5;3;2;2;2;1;2;45,99
2170;3;33;2;1;0;2;5;8;3;2;2;2;1;2;31,29
2171;9;33;2;3;2;3;2;9;3;2;2;2;1;1;41,45
2172;8;56;2;4;0;3;3;3;6;3;3;3;1;2;23,66
2173;5;43;2;2;0;3;3;7;3;3;3;4;1;2;71,01
2174;6;47;1;1;0;2;3;1;3;2;2;2;0;2;63,27
2175;8;31;2;1;1;2;6;5;3;3;2;2;0;1;66,07
2176;4;45;2;2;3;3;5;8;4;3;2;3;1;2;42,02
2177;8;46;2;3;0;3;3;9;4;2;2;3;1;2;50,74
2178;9;48;2;3;4;3;2;6;4;2;2;2;1;2;36,4
2179;2;58;2;4;2;4;4;1;7;3;4;5;3;1;17,1
2180;2;43;2;3;0;3;3;2;5;3;3;4;2;1;9,86
2181;2;32;2;1;0;2;7;0;2;1;1;2;0;2;95,07
2182;2;52;1;3;0;3;5;5;4;3;3;3;1;2;33,46
2183;8;34;2;1;0;2;3;8;3;2;2;2;1;2;51,28
2184;10;39;1;1;0;2;2;9;3;2;2;2;1;2;59,37
2185;7;49;2;2;0;4;3;7;5;3;3;3;1;2;47,87
2186;5;32;1;1;2;2;3;7;2;2;2;3;0;1;86,27
2187;2;26;1;1;1;2;7;0;2;1;2;1;0;2;79,43
2188;9;31;2;1;2;2;7;0;2;2;2;2;0;2;85,41
2189;9;52;2;2;0;3;2;3;4;3;3;2;1;1;45,2
2190;2;40;1;2;0;3;5;6;4;3;2;2;1;1;37,71
2191;4;33;1;1;2;2;6;9;2;1;2;2;0;2;78,67
2192;5;47;2;3;2;3;3;2;5;3;4;3;1;2;34,6
2193;10;51;2;3;0;4;6;3;6;3;4;3;3;2;23,35
2194;4;33;1;1;2;3;2;3;2;2;2;2;1;2;58,63
2195;3;38;2;1;0;2;0;1;2;2;2;2;1;2;71,35
2196;9;29;2;1;2;2;7;0;2;2;2;2;0;2;69,87
2197;3;34;2;1;1;3;3;2;2;2;2;1;0;2;72,18
2198;5;40;2;3;0;4;2;9;4;3;3;3;1;2;26,86
2199;7;51;2;3;0;3;6;9;6;3;4;3;1;1;24,49
2200;2;39;1;1;2;2;1;2;3;3;2;3;1;2;54,52
2201;2;58;2;4;0;4;4;1;7;3;3;5;3;2;22,84
2202;5;27;1;1;0;2;2;9;2;1;2;2;0;2;88,73
2203;10;28;1;1;0;2;6;6;2;2;1;1;0;1;78,56
2204;2;48;1;2;0;3;1;8;4;2;3;3;1;2;49,09
2205;5;39;1;3;1;3;5;7;3;2;2;2;1;2;59,96
2206;5;50;2;3;0;3;3;1;4;3;3;2;1;2;42,73
2207;5;21;1;1;0;0;2;6;2;1;1;1;0;2;95,94
2208;8;44;2;3;0;3;3;3;6;3;3;3;3;2;35,19
2209;3;47;2;3;0;3;5;6;4;3;2;2;2;2;46,7
2210;8;49;2;3;1;3;1;4;4;3;3;2;1;2;38,19
2211;2;25;1;1;0;2;6;9;2;2;1;2;1;1;90,38
2212;7;30;1;1;0;2;6;8;2;2;2;2;0;1;83,42
2213;2;44;2;1;0;3;2;0;4;3;2;3;2;2;36,59
2214;6;50;1;3;2;4;6;0;6;3;3;5;2;2;24,14
2215;4;32;2;1;2;2;3;5;3;1;2;2;0;2;73,88
2216;9;49;1;3;0;3;1;4;5;3;3;3;1;2;42,68
2217;2;32;2;1;0;2;1;8;3;3;2;2;1;2;52,01
2218;5;50;2;4;1;3;3;7;4;3;3;3;1;2;30,78
2219;4;37;2;1;0;2;0;1;2;2;2;1;0;2;94,63
2220;9;29;1;1;0;2;3;6;3;2;2;2;0;2;64,44
2221;3;36;1;2;0;3;3;2;4;3;2;3;1;2;27,74
2222;8;29;1;1;0;2;1;5;2;2;1;2;0;2;89,64
2223;5;39;1;1;0;2;3;6;3;2;2;3;1;1;78,47
2224;4;59;2;3;2;4;4;6;7;3;4;5;3;2;15,93
2225;8;38;2;1;1;2;4;2;3;2;2;2;1;2;51,31
2226;5;41;1;3;0;3;3;7;3;2;3;2;1;2;59,49
2227;5;47;2;3;0;3;6;8;4;3;2;4;1;1;58,9
2228;2;63;1;3;0;4;4;7;7;3;4;4;3;2;0
2229;2;23;2;1;0;0;2;4;2;1;1;1;0;1;91,23
2230;8;41;1;3;0;3;3;4;4;2;2;2;1;2;57,44
2231;8;44;2;3;1;3;3;8;4;3;3;3;2;2;33,33
2232;2;48;2;3;2;3;2;4;5;3;3;3;1;2;47,65
2233;9;50;2;3;0;4;4;2;6;3;3;5;2;1;20,91
2234;2;33;2;1;0;2;3;2;3;2;2;2;0;2;61,56
2235;4;36;2;3;0;3;3;5;4;3;2;3;1;2;26,83
2236;2;55;1;3;2;4;4;7;7;3;4;5;2;2;10,01
2237;8;59;2;4;0;4;4;5;7;3;4;4;2;1;16,83
2238;2;48;2;1;2;3;6;9;3;2;2;2;1;2;56,07
2239;4;27;2;1;0;2;4;3;2;1;2;1;0;2;100,02
2240;4;54;2;4;3;4;4;7;7;3;4;4;2;2;0
2241;2;43;1;2;3;3;2;3;4;3;3;3;1;1;31,58
2242;4;36;2;1;0;2;3;2;3;3;3;2;0;2;75,79
2243;2;24;2;1;0;0;6;5;2;1;1;1;0;2;115,78
2244;2;42;2;1;0;3;3;1;3;2;2;2;1;2;49,83
2245;6;21;2;1;1;0;6;5;2;1;1;1;0;1;99,76
2246;8;35;2;1;1;2;1;8;2;1;2;1;0;1;111,45
2247;7;42;1;1;0;2;2;7;3;2;2;2;1;2;62,23
2248;8;58;2;4;0;4;4;8;7;3;4;4;3;1;0
2249;2;57;1;4;0;4;4;4;7;3;4;4;2;2;9,03
2250;10;42;1;3;0;2;2;2;5;3;3;3;1;2;45,31
2251;7;38;1;2;0;3;3;8;3;3;2;2;1;2;52,38
2252;7;36;2;1;0;2;6;4;2;2;2;3;1;1;60,33
2253;6;49;2;3;2;3;3;7;4;3;2;3;2;2;68,13
2254;6;30;2;1;0;3;3;8;3;2;2;1;0;2;69,69
2255;2;41;2;3;1;4;3;3;5;3;2;2;1;2;25,64
2256;3;38;2;1;0;2;1;4;2;2;2;2;0;2;114,57
2257;9;28;2;1;0;0;7;0;2;2;2;2;0;2;60
2258;4;54;2;3;3;3;2;4;6;3;3;4;3;2;17,86
2259;4;57;1;3;0;4;2;6;6;3;3;3;3;2;22,67
2260;10;37;2;2;2;3;6;9;3;2;2;2;1;1;49,72
2261;5;44;2;3;1;3;4;8;5;3;3;3;1;2;48,72
2262;5;35;2;2;3;3;6;5;3;3;2;2;1;2;53,75
2263;5;50;1;3;2;3;5;8;5;3;3;3;1;2;19,5
2264;7;47;2;3;3;3;4;4;5;3;3;3;2;2;42,14
2265;2;26;2;1;0;2;7;0;2;1;2;2;0;2;81,41
2266;2;49;1;3;2;3;5;3;5;3;2;3;1;2;17,02
2267;4;38;2;1;0;0;7;0;2;2;2;2;0;2;87,52
2268;4;36;2;3;0;2;2;1;3;2;2;2;0;2;53,35
2269;10;47;2;3;0;3;3;4;6;3;4;3;2;2;20,42
2270;10;32;2;1;0;2;2;5;3;2;2;2;0;2;75,64
2271;3;41;1;1;0;3;6;3;3;2;2;3;1;1;45,73
2272;8;42;1;3;0;3;6;8;4;2;3;2;1;1;46,8
2273;3;43;2;3;0;3;4;4;5;3;3;2;1;1;26,38
2274;9;39;2;1;0;2;4;8;3;3;3;2;0;2;43,27
2275;4;50;2;3;0;3;4;6;5;3;3;2;1;2;48,25
2276;5;35;1;1;0;3;0;5;3;2;2;2;1;2;70,55
2277;7;45;2;3;2;2;5;9;3;2;2;2;0;1;47,71
2278;9;31;2;1;0;2;7;0;2;1;2;2;0;2;70,1
2279;2;34;2;1;3;2;0;9;2;2;2;2;1;2;68,76
2280;4;32;1;1;0;2;2;4;2;1;1;1;0;2;77,03
2281;6;34;2;1;1;2;2;1;3;1;2;2;0;2;72,03
2282;4;55;2;3;0;4;4;4;6;3;2;3;2;2;34,18
2283;5;36;2;1;0;2;7;0;2;1;2;2;0;2;92,28
2284;7;50;1;2;0;3;3;4;4;2;2;3;1;2;51,72
2285;4;43;1;3;0;3;3;3;6;3;3;3;2;2;8,47
2286;10;30;1;1;0;2;4;7;2;2;2;2;0;1;80,97
2287;5;47;2;3;0;3;3;2;6;3;3;3;1;2;25,71
2288;9;33;2;1;1;1;6;5;2;2;2;1;1;2;85,95
2289;7;28;1;1;0;2;2;6;2;2;2;2;1;2;53,34
2290;3;51;2;3;1;3;5;6;6;3;3;3;1;2;15,52
2291;2;46;1;3;0;4;6;4;5;3;4;3;1;2;26,78
2292;9;50;2;3;0;2;3;4;4;3;3;3;1;2;43,9
2293;2;46;1;3;0;3;2;8;4;3;2;2;1;2;38,29
2294;10;45;2;3;0;3;6;2;5;3;3;4;1;2;15,2
2295;9;38;1;2;0;3;2;5;3;2;2;2;1;2;60,99
2296;4;33;2;1;0;2;3;5;2;2;1;1;0;2;96,16
2297;8;39;2;2;0;3;2;8;3;2;2;3;0;2;49,12
2298;9;45;2;3;0;2;3;2;4;3;2;3;1;2;52,48
2299;4;39;1;3;0;2;5;9;4;2;3;3;1;2;40,05
2300;5;48;2;3;0;3;2;7;4;2;2;2;1;2;39,08
2301;5;35;2;1;0;3;2;8;4;2;3;3;1;2;45,79
2302;9;33;2;1;1;2;7;0;2;2;2;2;0;2;60,48
2303;8;53;1;2;0;3;5;7;5;3;3;4;1;2;36,83
2304;2;55;2;3;0;4;4;8;6;3;3;3;2;2;37,34
2305;9;42;1;3;2;2;3;7;3;2;2;3;1;1;43,11
2306;9;43;2;3;0;3;1;5;4;2;2;2;1;2;50,42
2307;9;33;1;1;0;2;4;1;2;2;2;1;0;2;78,44
2308;5;31;1;1;0;1;4;7;2;1;1;2;0;2;90,53
2309;6;32;2;1;0;3;3;6;3;2;2;2;1;2;62,99
2310;7;46;2;3;1;3;3;7;4;2;2;3;2;2;42,96
2311;7;39;2;1;0;2;6;1;3;2;2;2;0;2;54,9
2312;5;26;1;1;0;2;2;6;2;2;2;1;0;2;92,77
2313;9;47;1;2;0;3;3;6;4;3;3;2;1;2;26,44
2314;4;24;2;1;1;0;7;0;2;1;2;1;0;2;99,95
2315;5;37;1;2;2;3;3;4;4;3;2;2;1;2;61,02
2316;2;27;2;1;0;1;7;0;2;2;2;1;0;1;81,36
2317;6;57;1;4;0;4;4;2;7;3;4;5;2;2;9,52
2318;2;24;1;1;1;0;6;1;2;2;1;1;0;2;85,19
2319;5;31;2;1;2;3;7;0;2;2;2;2;0;1;85,47
2320;9;23;2;1;0;0;2;4;2;1;1;1;0;2;109,13
2321;9;30;2;1;0;2;3;5;3;2;2;3;1;2;64,08
2322;10;36;2;1;1;3;3;6;3;3;2;2;1;1;77,83
2323;8;43;1;2;0;3;3;3;4;3;2;2;1;1;48,95
2324;10;32;1;1;1;3;2;9;3;2;2;2;1;2;86,46
2325;2;40;2;3;2;2;4;4;4;3;2;3;1;1;28,08
2326;7;32;1;1;0;2;2;9;3;2;2;2;0;2;43,41
2327;7;50;2;3;1;4;6;4;5;3;3;3;1;2;44,5
2328;4;53;2;3;0;4;4;2;6;3;3;5;2;2;18,49
2329;5;61;2;4;0;4;4;1;7;3;4;4;3;2;27,28
2330;2;40;2;1;1;2;3;9;3;2;2;2;1;2;58,72
2331;4;35;2;1;0;0;3;7;3;2;2;2;0;1;60,83
2332;7;46;2;2;0;3;3;9;3;2;2;2;1;2;38,91
2333;6;45;1;3;1;3;1;7;5;3;2;3;2;2;40,38
2334;2;46;1;3;2;2;2;3;4;3;2;3;2;2;61,25
2335;5;40;2;3;3;3;1;6;5;3;3;4;1;2;46,21
2336;9;38;1;2;0;3;4;0;3;2;2;2;1;2;59,56
2337;3;29;1;2;1;2;2;7;2;2;2;1;1;1;78,27
2338;6;30;1;1;0;2;7;0;2;1;2;2;0;2;80,91
2339;4;61;1;3;0;4;4;8;7;3;4;4;3;2;17,4
2340;9;51;2;3;0;4;2;1;5;3;4;4;2;2;35,38
2341;8;28;2;1;0;1;6;4;2;2;2;2;0;2;62,9
2342;9;56;2;4;2;3;3;8;6;3;4;4;3;2;25,05
2343;8;55;2;3;1;3;4;7;7;3;4;5;2;2;26,16
2344;4;34;2;1;1;2;3;4;2;1;2;2;1;2;73,02
2345;10;41;2;1;0;3;3;8;4;3;2;2;1;2;46,9
2346;6;29;1;1;0;1;3;3;3;2;2;2;1;2;59,8
2347;6;62;1;4;0;4;4;1;7;3;4;5;3;1;9,9
2348;10;37;2;1;0;3;4;2;3;2;2;2;1;2;54,31
2349;2;39;2;1;1;1;6;9;2;1;2;2;0;2;91,72
2350;5;28;2;1;0;2;4;3;3;2;2;1;0;2;77,94
2351;5;32;2;1;0;1;3;6;3;2;2;2;1;2;74,43
2352;6;49;1;3;0;3;2;4;4;3;3;3;1;2;32,31
2353;8;49;1;3;0;3;6;5;4;3;3;2;1;2;50,89
2354;5;35;2;3;1;2;3;9;3;2;3;3;1;2;41,48
2355;4;35;2;1;0;3;4;8;3;3;2;2;0;2;40,35
2356;8;27;2;1;1;1;7;0;2;2;2;2;1;2;73,79
2357;7;33;2;2;2;3;3;4;3;3;2;2;1;2;54,87
2358;10;26;1;1;3;2;5;6;2;2;2;1;0;2;79,2
2359;4;32;2;1;0;1;7;0;2;2;2;1;0;2;59,45
2360;3;39;2;1;0;2;7;0;2;2;2;2;0;2;84,08
2361;2;38;2;2;0;2;3;5;3;2;2;3;1;2;29,22
2362;5;24;1;1;1;1;7;0;2;1;2;1;0;2;76,72
2363;9;24;2;1;0;1;2;3;2;1;1;1;0;2;95,01
2364;5;40;2;1;0;3;1;5;3;3;2;3;1;2;60,11
2365;6;40;1;2;0;3;6;1;3;2;2;2;1;2;46,94
2366;7;25;2;2;1;2;4;2;3;2;2;2;1;2;59,35
2367;10;26;1;1;0;2;4;2;2;1;1;2;0;1;87
2368;9;29;1;2;0;3;3;2;3;3;2;2;1;2;57,07
2369;5;44;2;1;0;3;4;6;3;3;2;2;1;2;67,54
2370;9;30;2;1;0;3;1;1;3;2;2;3;1;2;61,52
2371;5;32;2;1;0;1;4;1;2;1;2;1;0;1;86,17
2372;5;46;1;3;1;3;3;6;4;3;2;3;1;1;28,25
2373;6;47;2;3;1;3;2;8;5;3;3;4;2;2;21,07
2374;10;51;2;3;0;4;3;3;6;3;4;4;2;2;11,4
2375;9;40;1;1;2;3;6;2;5;3;4;4;1;2;49,21
2376;2;41;1;2;2;3;3;5;4;2;2;3;0;2;33,99
2377;5;48;1;3;0;4;1;9;5;3;3;2;2;2;18,97
2378;3;47;2;1;0;3;6;5;3;2;2;2;1;2;71,17
2379;2;41;1;3;0;3;3;6;5;3;3;4;2;2;37,75
2380;6;35;1;2;1;3;3;5;3;2;2;3;1;2;54,76
2381;3;45;2;3;0;3;5;3;6;3;3;5;1;1;27,82
2382;9;45;1;1;0;3;1;0;4;3;2;2;1;2;30,51
2383;4;53;1;3;1;3;3;1;4;2;3;3;1;2;26,31
2384;4;56;2;3;0;3;3;9;5;3;4;4;3;1;22,24
2385;9;47;1;3;0;3;3;5;5;3;3;2;1;1;25,7
2386;5;33;1;1;2;2;7;0;2;2;2;2;1;2;63,14
2387;8;41;2;1;0;3;6;5;3;2;2;2;1;2;60,4
2388;2;39;2;1;0;3;3;5;3;2;2;2;1;2;88,6
2389;5;29;2;1;1;2;5;1;2;2;2;2;0;2;78,02
2390;10;31;1;2;1;2;3;8;3;2;2;2;0;2;50,22
2391;9;33;2;1;0;3;3;4;2;2;2;2;1;1;95,25
2392;3;41;1;3;0;3;3;0;4;3;3;3;1;2;17,61
2393;9;47;2;2;0;3;3;1;4;3;2;3;1;2;40,71
2394;7;48;1;3;0;3;2;2;4;3;2;3;1;1;34,12
2395;5;51;2;3;1;3;3;2;5;3;2;4;3;1;28,69
2396;2;40;2;3;0;3;3;6;3;2;2;1;1;2;34,97
2397;9;27;2;1;1;0;2;8;2;1;2;1;0;2;85
2398;2;24;2;1;0;1;7;0;2;1;2;1;0;1;102,88
2399;10;39;1;2;1;2;3;4;3;2;2;2;1;2;52,74
2400;10;52;1;4;0;3;4;5;6;3;3;5;3;2;14,35
2401;6;41;2;3;0;2;3;5;3;2;3;2;1;2;46,87
2402;2;45;2;2;0;3;2;4;4;3;2;2;1;2;18,56
2403;8;40;1;2;0;3;2;7;3;3;3;2;1;2;48,5
2404;2;50;2;3;1;3;6;6;5;3;3;3;2;1;31,61
2405;2;45;2;3;1;3;3;8;3;2;2;2;1;2;44,28
2406;9;45;2;3;0;3;6;9;4;2;2;2;1;1;43,83
